Name, Repository, Date, Message, Hash
pavan-chokshi,server-load-testing,2017-10-06T17:46:27Z,Adding Google Form ID for Suggest An App tool,518966403e01858a9bb704c676c63f0a0b4bdb78
pavan-chokshi,server,2017-10-06T17:46:27Z,Adding Google Form ID for Suggest An App tool,518966403e01858a9bb704c676c63f0a0b4bdb78
eric-rowe,remote-pay-ios,2017-08-17T17:18:34Z,Added checks to Auth and PreAuth that the externalId is what is expec…,91df3d5b7f7004995d18f2548e089622fbdc1b3b
eric-rowe,remote-pay-android,2019-04-24T16:28:14Z,Adding CONFIRM_AMOUNT and SENSORY_EXPERIENCE to DeviceEventState for …,8951a4932567194445f22ba1b9ffc7415089b341
eric-rowe,remote-pay-android-examples,2020-09-16T22:35:54Z,Adding surcharge support (#2),90f12400cfe1f82f84418447432d0b701ab536b3
eric-rowe,remote-pay-ios-examples,2018-07-09T17:02:28Z,Initial Commit,a19dfaa701e11897f529125ba035f62b8f37a315
eric-rowe,gort,2018-11-29T21:01:45Z,Adding V2 Brainbox support,a1e41953d66e463f4a35a599b9ccda23273c5959
eric-rowe,isv-ios-test,2018-07-09T22:09:20Z,Initial Commit,6cc2cb1da120d8ece3e8ffd90415653e27c4ce66
eric-rowe,ecomm-SDK-iOS,2020-11-19T18:24:12Z,Initial commit,bd3262600bb4cd88be47c6672e8724546562e66d
laura-pereira,dra,2020-05-08T22:31:52Z,Merge branch 'master' into laura_branch,41543640899f7cd7c666f9888b627353ff178784
wei-wu,server-load-testing,2020-04-01T23:41:44Z, Create server feature flag and group for tap to pay rollout,f0ba5679e26cccf55e0992040c55cc2f74e73974
wei-wu,android-common,2019-03-06T17:03:47Z,Add split item feature flag in common,235fd62fc26bebb6b73a55bd86c3a77132768b27
wei-wu,clover-android-sdk,2020-07-30T18:44:26Z, Add IdArray avro data object in android sdk,3bd7d7fec26845ee32a465137c27b3c5175f44b4
wei-wu,core,2020-04-14T22:31:23Z,"Add tap to pay source type ""t2p"" into PaymentSourceType",eff2ee3a39da9175aff1fa6b59827f8314541b50
wei-wu,schema-tool,2020-06-18T02:58:29Z,Add totalTaxAmount field in the PublicOrderDisplay data object,150e58b8f3e9fdeb8793c4cbbaf54a49d40e956f
wei-wu,engine,2019-02-07T17:25:15Z,Fix tax_rates request failed because exceed more than 100 line items,af0b27d6f8e7afaa7d9abdf288e4dbb7e170172c
wei-wu,register,2019-01-24T20:16:22Z,Fix crash at OrderTypesFragment when adding view,488924e4eacec95908473fe15c69aecf08249dda
wei-wu,tables2,2019-01-24T22:40:45Z,Disable add table Save button until a name is entered.,2b5a1eb66bdd80114de12d1f11a51348413d63df
wei-wu,inventory,2019-06-20T20:19:26Z,Update ContentValuesAdapter that is updated in common,5ab23fbf2617539df86bf095d57bf07d57798d94
wei-wu,server,2020-04-01T23:41:44Z, Create server feature flag and group for tap to pay rollout,f0ba5679e26cccf55e0992040c55cc2f74e73974
alice-chen,olo-service,2020-06-03T12:58:34Z,Fixed typo in readme (#226),5c209e15d3e645121bea66eed214b3d494d48e52
alice-chen,customers-microservice,2020-10-20T17:30:16Z,CUS-2568: Allow Clover auth for sync and get customer endpoints (#446),84594842b43cb32aa25229c9515aa232de08ff41
alice-chen,merchant-map,2020-05-01T14:28:04Z,Add favicon (#29),a7e3f686a05c27d3c384bb28e847b866a7530212
danny-guerrier,web-order-ahead,2020-03-25T20:24:18Z,add data test attributes to modal buttons (#59),0507bb4a8803319664e1d92aa1e1d3f9737f4dfa
danny-guerrier,clover-shop,2020-08-31T14:05:20Z,test with latest edge version (#58),ff3a0ef2f89eadc7ffdfc9e1fd4207b4de058050
rkavasseri,devrel-tools,2020-04-16T17:45:20Z,Initial code drop to allow Joel to run with intercom stats,d19088f068cbff2081f2c01fc2c21cb96fdb38d7
rkavasseri,devrel-slackbot,2020-02-17T07:37:34Z,"Adding the ability to list last 10 approved & rejected apps, plus the…",d2428115c2b3f6ed73c97de560d78cca852b2709
rkavasseri,devrel-intercom-service,2020-06-19T17:22:46Z,Initial version of IntercomStats for running within a Docker container,8d4dbd1556a09c8bc0b87aed2cbb8ad1cfd2c9a4
chetan-bhatia,server-load-testing,2020-01-31T17:42:57Z,Description updates for PAKMS & Tokenization API,90c93526dac6b7bc5a5956e1ef777044d446b3a2
chetan-bhatia,devrel-doc-tools,2020-07-24T22:56:15Z,Merge pull request #4 from clover/DS-980,78ba5ed695844c754595536d72cd8706146b1664
chetan-bhatia,server,2020-01-31T17:42:57Z,Description updates for PAKMS & Tokenization API,90c93526dac6b7bc5a5956e1ef777044d446b3a2
hunter-novak,web-portal,2018-03-06T21:31:17Z,Initial web documentation commit.,8ebd247065678caf88922e5c31f04f5afcaf097c
hunter-novak,jira-ghe-linker,2020-05-08T18:38:10Z,Initial commit from Create Probot App,c54fea14de12c72e4e27f55762ef1234b9600f13
hunter-novak,owner-enforcer,2020-05-14T19:05:25Z,Initial commit from Create Probot App,933a70d96e55b16f4f548788caa1e63864bf6723
hunter-novak,ghe-bot-utils,2020-06-10T23:21:00Z,Initial Source Commit,823959913f0cb9ca0c2f751b8dbb5679e7d3b2b1
hunter-novak,pull-request-checklist,2020-06-10T18:23:04Z,Initial commit from Create Probot App,f93f42f9beb6f1cb0f27b8b2e7a03d3aedcf8df4
hunter-novak,semantic-title,2020-06-12T04:23:58Z,Initial commit from Create Probot App,6d1ba8c96f3c3e250269566c8fb011fd575f010e
hunter-novak,server-load-testing,2018-10-22T19:09:58Z,Adding support for derived privacyPolicyMode and merchantPrivacyPolic…,b9f0105cd083a5b494dc13e4d9c46111a9dd85fe
hunter-novak,web-lib-heap-nexus,2020-10-22T18:21:59Z,Initial commit,4a3c482c3c2efc80d31da04a38d32700431f4152
hunter-novak,web-walkme,2020-10-30T20:12:17Z,Initial commit,525570b81f9cdae6a6e82a24d0ebd33ce4f7e0cc
hunter-novak,server,2018-10-22T19:09:58Z,Adding support for derived privacyPolicyMode and merchantPrivacyPolic…,b9f0105cd083a5b494dc13e4d9c46111a9dd85fe
meghana,ecomm-invoice-service,2020-05-06T06:16:33Z,Added IntelliJ files to .gitignore,141ea65cde5fd51c187e350e1cf1305f9328738f
meghana,invoicing-checkout-service,2020-06-13T05:58:35Z,Update .gitignore,bc84dd1ee20a973618b2d5d3bcd6445c88bed8c0
meghana,server-load-testing,2016-07-28T18:25:25Z,sin(2Θ) rocks when  Θ between 0 and 2∏,5851bdfdebf91fe55e7284d405293c04f78bad89
meghana,core,2019-06-17T17:10:56Z,Adding POS Entry Mode 10 – Credential on File,73a7e04f1b9b419a610fcba35e52ba3b43c79a22
meghana,schema-tool,2016-11-07T18:09:14Z,KeyedSummary object for grouped reporting summaries in ReportControll…,79b2296336f04704275427348981acb4762424e4
meghana,server,2016-07-28T18:25:25Z,sin(2Θ) rocks when  Θ between 0 and 2∏,5851bdfdebf91fe55e7284d405293c04f78bad89
vishnu-koya,util,2020-07-08T01:02:02Z,Addde utility function for shortened name.,02011ebc26440db2d86504edb6686a64359b9b6e
vishnu-koya,server-load-testing,2019-09-12T19:52:46Z,Restored capabilities of EBT/SNAP refunds. Refactored setCardType met…,9435bba1c2cfe2f82d69de9d6e07f0a1eb8bf13f
vishnu-koya,core,2020-03-24T05:01:49Z,Added new Payment extra enum PURCHASE_CARD_L2.,ebefe81bf2820dd1a8711397cc3e73c46c4334e2
vishnu-koya,schema-tool,2020-03-14T04:44:44Z,Interface for purchase card related level 2 data.,83e3b778e807bba567ac3891646ecc84e9946a2f
vishnu-koya,server,2019-09-12T19:52:46Z,Restored capabilities of EBT/SNAP refunds. Refactored setCardType met…,9435bba1c2cfe2f82d69de9d6e07f0a1eb8bf13f
yaxin-he,web-legacy,2020-05-05T23:07:03Z,FIX: NLENG-780 - Updated NL date/time format (#53),9358705e64558a0c8592e65547e8e7604306660f
yaxin-he,server-load-testing,2020-04-15T16:52:41Z,Moved UTN feature flag SEED migration to the correct folder,16b467ec1a033355d4c04ece7f3f0af3c499ff99
yaxin-he,test-repo,2020-07-03T16:11:01Z,Initial commit,57796cf408a6365c3816ff02f7d5fba7891ccf0a
yaxin-he,ipg-mock,2020-11-19T16:36:58Z,Initial commit,254aa3723687a63405f7831fa13f620b5158ff43
yaxin-he,server,2020-04-15T16:52:41Z,Moved UTN feature flag SEED migration to the correct folder,16b467ec1a033355d4c04ece7f3f0af3c499ff99
lori-heles,server-load-testing,2019-12-11T20:55:00Z,Added a max line item of 100 statement to the description,6e5c7f017da886a1d3c2a7f1d67eac66159a94cb
lori-heles,server,2019-12-11T20:55:00Z,Added a max line item of 100 statement to the description,6e5c7f017da886a1d3c2a7f1d67eac66159a94cb
simion-ababi,web-order-ahead,2020-03-23T22:36:28Z,[COLO-67] initial cypress framework setup (#44),349ae2cec18d1c4497c3f81b0089bb1318b75250
simion-ababi,web-legacy,2019-12-18T23:57:43Z,updated  enterprise inventory green button locators,d7a8d439339b7d6ca907b51447f92d7a51fe661b
simion-ababi,web-portal,2019-04-09T23:49:30Z,Fixed login timeout,e1bd0df27273ce0daaad7da4171237ab5d392104
artem,web-legacy,2019-09-05T20:09:51Z,added test ids,68af78f78d8a09f8cacf4fe5971dc0cc77de81f7
artem,web-portal,2019-09-05T20:10:53Z,automated tips,2bf4c509ab9e868e8a6d52466c7381cc45746042
vraj-delhivala,android-common,2018-07-13T23:35:34Z,KeyPadView feature to set Value,def856f7669d653b2a52fa01765c4f6ca91bceec
vraj-delhivala,core,2018-09-24T17:44:42Z,Adding enums for tables2 timer settings,789b67f0aabd5559d632af80bfe62c9d3418f70d
vraj-delhivala,engine,2019-03-01T20:48:55Z,[POS-5834] Updating employee on a pre-auth when order ownership changes,51b03888f25cb6f29c906117849848d6eccb35c9
vraj-delhivala,register,2018-07-17T23:05:56Z,Polishing Guest Input Dialog and fixing number exception crash,2ef1918b1084b3ce9252091590829e18e9e099c0
vraj-delhivala,tables2,2018-07-04T00:07:05Z,update table status colors,e2cb9e0c303d7ed5764da4f472e22db1465858fd
vraj-delhivala,orders,2019-10-07T16:58:26Z,[POS-7661] Item with no associated payments cannot be refunded,9698279ab84f559fdde7cae0cbb2fb1bd8046273
vraj-delhivala,cashlog,2020-08-10T21:27:31Z,[POS-9024] Upgrade CashLog to Gradle 6,b84ae287a15d0f39079ae38a58eb51722b49e66d
vraj-delhivala,android-setup,2018-07-19T22:23:33Z,Copy changes for pre-auth,a8d491238114f89671f569690a456ee2a84c81a4
vraj-delhivala,inventory,2020-03-11T22:16:18Z,[POS-8480] Reduce Alog spamming from AdditemFragment in Inventory,7a047431f44250ccefbbbff38e05942d2ea5dac7
vraj-delhivala,server,2018-09-24T17:58:13Z,[POS-5651]Seed migration for tables2 timer settings,c390e9fb38f26dbe1f2bc167d2d0ec6b47ab2360
shijan-shrestha,mobile-companion-android,2020-06-16T22:56:15Z,Hide the bottom navbar when someone logs out (#522),be39a8ba57ce5f3d8a587635d2c79738ef9808a8
shijan-shrestha,web-portal,2020-09-22T20:10:52Z,Feat – Add WF terms and conditions (#1214),e7599571d81785f2420d4d0a1e420597b063eea9
rosemary-chen,web-order-ahead,2020-05-01T08:14:39Z,COLO-270: Giftcard value form (#341),aeb549a82e34dc56a899b2346b1e030081d9a4c7
rosemary-chen,web-legacy,2017-09-07T21:35:02Z,First commit: add word wrap for internal merchant details page,c46359788d757c324da0fcce591d515a4793ffb3
rosemary-chen,web-portal,2017-12-08T18:52:13Z,Open url in new tab if blankTarget is true,34ac105ac6a5b99e8a34661b5ebbcaaccb952b3b
rosemary-chen,server-load-testing,2017-09-15T17:03:50Z,Internal 403 message not clear for insufficient write permissions,25a91d45ffcb3f6e4055178c0c37c04aa86bf63c
rosemary-chen,schema-tool,2017-10-09T22:26:01Z,Add selfBoardingApplication to merchant.avsc for CS merchant boarding…,848dfb8ca3000613ef3f5f6490bd3c318c723609
rosemary-chen,server,2017-09-15T17:03:50Z,Internal 403 message not clear for insufficient write permissions,25a91d45ffcb3f6e4055178c0c37c04aa86bf63c
ehechavarria,web-order-ahead,2020-03-17T19:47:54Z,Set Up Styling for the Repo (#1),90632e74547e835ee70ee8945c7c525930ff0324
ehechavarria,web-legacy,2019-12-02T22:05:27Z,Gating Price without VAT Field by Merchant Plan,e4338af41920790f44ebac7c836dbf10459fabc9
ehechavarria,web-portal,2019-01-26T00:49:25Z,Created a NewApp Template Generator,7d86af305e734774dbe686c77e1c1f9483229c78
ehechavarria,clover-web-design,2020-01-06T23:37:42Z,Deleting Breaking H1 Style,1b20939f376496d332c99464e7da0f1e99cdd5a7
sonia-sharma,disputes,2020-10-06T02:09:43Z,feat: Send email to merchants with disputes_sso_enabled feature flag …,7ec99f2d5f4b09dfdbd5d0196b17239e2b614e1b
sonia-sharma,email-templates,2020-09-25T17:41:58Z,Updated disputes emails with SSO related changes,391878d93bba059c96473857dcad2e01d6dc1d28
sonia-sharma,web-legacy,2018-06-06T23:04:16Z,fixed edit employee button on employee details page,0a22c526ece317fb2a67e2ffe57eaeaf1f46fb32
sonia-sharma,web-portal,2018-06-25T21:54:32Z,updated url to 'sales-report' from 'sales',4beab37cef8134ebf53544badbd77709e4b4b8fe
sonia-sharma,clover-web-design,2020-02-23T06:11:59Z,ADA - Row hover color should be $blue-background,75f25c9dd1dfaeda6bdfb8d5ca142caaf68e5747
sonia-sharma,server-load-testing,2018-09-11T17:48:21Z,Added feedback google form for non-prod env,4b72671f8b5544ace5f5507fca5c6b911b6941df
sonia-sharma,schema-tool,2018-12-05T19:55:04Z,"Added column ""viewed"" to export_aggregation to track whether user has…",36f4cb82f5a5c17634c2735f2410f5962e2f5cc3
sonia-sharma,server,2018-09-11T17:48:21Z,Added feedback google form for non-prod env,4b72671f8b5544ace5f5507fca5c6b911b6941df
jamie-hall,web-legacy,2018-08-13T18:12:10Z,"Tooltips for adding items, categories, modifier groups and labels",d041a23ae39ad5dde8348825593f801e14c77bf3
jamie-hall,web-portal,2018-07-12T21:31:27Z,enable custom date range for reports,b24a850e286369da32f84a7a053887228315de9c
jamie-hall,server-load-testing,2019-06-10T22:02:14Z,Add Partition type to aggregate reports,8204a17a7c866c53f47e98ba7a8ac620f9c23851
jamie-hall,web-app-reporting,2020-09-01T21:46:11Z,Initial commit,3c8bba764d90a15e488f854fb7133069ee54fddc
jamie-hall,server,2019-06-10T22:02:14Z,Add Partition type to aggregate reports,8204a17a7c866c53f47e98ba7a8ac620f9c23851
natalie-b,web-portal,2018-11-02T21:16:28Z,Adding country icon svgs,be9891ca0a0b659e6e57a01b00cf1b675c99518a
saloni-shah,web-legacy,2017-08-10T16:48:53Z,"Allow customers to opt-in to marketing on emailed receipts"" checkbox …",a59b6cb575102ed49b7af6e16a7e081d5c0a1ae6
saloni-shah,web-portal,2017-10-20T18:12:48Z,Implemented reseller message and featured apps widget with requested …,feb959d14e6a31d575c02f72dcca02915579a487
saloni-shah,cloverdotcom,2020-08-27T22:16:07Z,CGH-4348: added migration script to transform the existing(basic page…,2545f3df654e69e451e0b92b1d51a5edc6e1aea2
saloni-shah,server-load-testing,2018-08-06T17:50:58Z,added feedback form id and name in waitlistHandler,9160ca5b71923c5e48f3e2e626313351bf31d14c
saloni-shah,schema-tool,2020-04-08T22:58:06Z,added AddMerchantBatchToGroup avsc for DP-4063,f614a1d172e2681c7f2652e4da7ede5de52cf5eb
saloni-shah,server,2018-08-06T17:50:58Z,added feedback form id and name in waitlistHandler,9160ca5b71923c5e48f3e2e626313351bf31d14c
cbeards,terraform-google-spring_boot_apps,2020-03-04T15:38:18Z,Adding service definition (#37),2a40891da22f43bbff4916cec0e1feacbeffe106
cbeards,growth-api,2020-03-16T15:32:56Z,CGH-3761: Create API for FDMP to send merchant data (#90),dbb4e77e2d5ae57d775355348e61e5e3fe0d449d
cbeards,cloverdotcom,2020-08-27T16:47:03Z,Bump @types/react-router from 5.1.7 to 5.1.8 (#8),2f8230ca082eef8c0513f020a32da6ea5419c84f
cbeards,server-load-testing,2019-09-27T21:33:48Z,[CGH-3211] - Add preview Contentful config for local development to H…,11a986f704239889167a48df44f2918717cf63e9
cbeards,clover-shop,2020-08-25T19:55:11Z,[Security] Bump dot-prop from 4.2.0 to 4.2.1 (#11),bd3b52e644e3a9b67c26f54888e1796ffe941890
cbeards,web-self-boarding,2019-05-02T20:07:53Z,updated label on self-boarding,b1c3dbd0d04b15b014b41ed240a1ab19b1941ac3
cbeards,server,2019-09-27T21:33:48Z,[CGH-3211] - Add preview Contentful config for local development to H…,11a986f704239889167a48df44f2918717cf63e9
anastasiya,android-common,2016-08-25T01:07:48Z,Bayleaf dialog styles fix and new list item style,b5353630e24d97f61a440d8b5b437a53ebc35cf3
anastasiya,clover-android-sdk,2018-06-26T21:18:51Z,POS-5192: Add method that can switch between delete order online and …,7711dc3c44ddcda2824798f5bddcc3fa39513860
anastasiya,engine,2016-09-14T23:13:25Z,MEXP-86: Fix saving changes to merchant tenders,8e858cb58a9fff250499cc7897b79448528c6098
anastasiya,register,2017-01-12T22:43:41Z,POS-2164: Show price keypad for variable item in a dialog,897748fef594a0e6ad782b96ca07eed70571aa00
anastasiya,employees,2017-07-04T20:22:19Z,POS-3412: Delete unused class that uses MerchantsProvider.Employees,746d130aaf3eba857bfd23c877cc5032d3053034
anastasiya,tables2,2017-10-19T17:10:32Z,POS-3864: Use clover-android-design library for styles,1aeeafba46002afa9f06b4bff0a6c418e4940efe
anastasiya,orders,2017-04-20T20:57:59Z,POS-2900: Remove OrderTitleFragment listener as we don't show OrderTi…,670a2dec7ac186e4a420f21a9be74825d21dae73
anastasiya,android-setup,2016-08-23T18:37:04Z,MEXP-464: Setup app Business Information screen for Bayleaf,328624c7c79abb035d98877a513741d78cd1ea01
anastasiya,inventory,2017-07-24T20:08:56Z,POS-3481: Disable categories reordering on bulk edit screen,922200a8bf68e5155d93cfa38999979240e309de
anastasiya,server,2017-09-05T20:46:11Z,"POS-3717: add seed migration for ""Void pre-auths"" permission",c365cc4f897b2fd3c160c2c4505a1e601b0bafbc
priya,unified-event-service,2020-08-04T23:27:29Z,Merge pull request #2 from clover/remove_unwanted_code,e0eb923157c72638a56989686bba6f5d4e5f4f97
priya,server-load-testing,2016-08-22T23:21:52Z,Send BE merchant number to FDPOS update service always,95976730178478e9a33722136e761768b5dc2357
priya,schema-tool,2016-11-01T04:33:53Z,Add/Edit avro objects for storing new fields from fdpos boarding feed,aa3f983aed00764ecf532ce4d62fe78425d8d229
priya,server,2016-08-22T23:21:52Z,Send BE merchant number to FDPOS update service always,95976730178478e9a33722136e761768b5dc2357
devadas-mallya,reseller-api,2020-08-31T20:34:16Z,Merge pull request #19 from clover/add_get_reseller_merchants_api,9f165323298d336636d6e64ae9daff771450ae33
devadas-mallya,unified-event-service,2020-06-29T05:13:19Z,Create README,d10c3c9f94248f50159e5f580e6ec7176b66b0b3
devadas-mallya,server-load-testing,2018-01-29T19:26:53Z,docker-kubernetes changes which include - removing statements for cre…,632a65be8f562b5048b355934b8247c64a67f6b9
devadas-mallya,kafka-serdes,2020-08-09T20:03:23Z,Initial commit,032adf5fab9ef20238e061d3fd7efd8d5b544a01
devadas-mallya,enterprises-api,2020-08-31T22:02:33Z,Initial commit,205c5044eec40e0744ec5ce0568f231e79115468
devadas-mallya,developer-app-api,2020-10-06T00:22:12Z,Initial commit,cc52d137c95f3dcc475370a822d4ffef3517d378
devadas-mallya,server,2018-01-29T19:26:53Z,docker-kubernetes changes which include - removing statements for cre…,632a65be8f562b5048b355934b8247c64a67f6b9
javier,donate,2020-06-18T17:31:44Z,Merge Infuse final code,2cc835252436c6fa3989a45bc11b8594fedc691f
javier,android-common,2017-04-25T23:40:51Z,APPMKT-484: Add constants to InventoryContract for new query for down…,ca2ffa934a561f77b72f9bae35f6c87c446bfad5
javier,clover-android-sdk,2017-06-16T18:57:31Z,APPMKT-441-561: Add new App generated class from schema tool with edi…,478522a20575b1c570c663c217a77aae5ddceda2
javier,launcher,2018-08-20T23:21:43Z,Updates for new App Market tools display view on Launcher,49d4a7a3c3c0a68becd3a8ee39d0d313a9f35437
javier,apps,2017-04-20T20:45:54Z,APPMKT-473 : Fixed issue where all plans not matching this plan were …,1f6fbcdfd1f243a8db8650f68190ee149eb29768
ali-omidi,core-payments,2019-01-25T00:15:47Z,Cash transactions are increasing the transaction number on Station 2,cae22a95ce320c37cf1f2a7a2d7725651b33c3ab
ali-omidi,server-load-testing,2019-03-08T18:36:04Z,MC contactless: on-device CVM allowed above 100,ea9374ec025f41aec6699b3dda89e89093100a65
ali-omidi,android-common,2019-02-05T19:17:43Z,add resetStateAfterActivityResult method and expose to subclasses,5cdede79e881d0116c23d48e96dfd4ffc50745eb
ali-omidi,core,2019-02-12T05:10:23Z,UPI KP: Available Offline Spending Amount,e6b6a3e80c31603dd86516f82c0667dbbc0ec6c1
ali-omidi,schema-tool,2020-03-06T21:11:19Z,Add Terminal Config schema for new kernel,61a7d9e9549035636ce95dadbd57e4836024ab18
ali-omidi,secure-payments,2019-01-25T00:15:47Z,Cash transactions are increasing the transaction number on Station 2,cae22a95ce320c37cf1f2a7a2d7725651b33c3ab
ali-omidi,server,2019-03-08T18:36:04Z,MC contactless: on-device CVM allowed above 100,ea9374ec025f41aec6699b3dda89e89093100a65
christianm,clover-fastauth,2017-01-24T22:04:16Z,Do not make a DELETE call to /v3/access_tokens/{token} when logging out,a74e72b25965bbeba89e4ccb00b91b5be15a386f
christianm,second-party-integration-sdk,2020-03-12T01:03:40Z,Upgrade dependencies (#1),b95708f0047fff68d13616e974bfeb2637c5b82a
christianm,cloverdotcom,2020-04-15T20:19:36Z,SLAM-7 / SLAM-31: Add SBA form fields and endpoints (#1522),7e03cae82eaa7f31d3dba534b127416e414509b7
christianm,server-load-testing,2015-12-15T03:03:43Z,use os.path.realpath(__file__) to get consistent results with get_con…,6dfc001c1f4ab4fc7705ed2cc01968e1a044aa28
christianm,campaign-monitor,2017-05-26T20:17:37Z,Add initial script and SQL,3fc8c03f8c4fd1c28eeb2719b85070e904159d2a
christianm,migrate-assets,2020-10-01T21:44:23Z,Initial commit,dc5045026d9bad97a167a481249031def5400bef
christianm,generator-serverkit,2020-11-18T23:27:59Z,Initial commit,463663e137061d9c1da20759ff774f72e773fbf8
christianm,server,2015-12-15T03:03:43Z,use os.path.realpath(__file__) to get consistent results with get_con…,6dfc001c1f4ab4fc7705ed2cc01968e1a044aa28
sachin-gokulam,web-portal,2020-09-01T09:03:47Z,IMPROVE: [NLENG-1945] Sonarqube analysis stage in pipeline (#961),6ead9c3376f366e33817770cbf4f891bf652a67b
sachin-gokulam,automated-diff-tracker,2020-05-18T10:28:23Z,Initial commit,e6834430a36a0122667ff13f353dfb656faf4d37
sachin-gokulam,clover-sonarqube,2020-06-25T14:28:03Z,Updated README,3eb0ed06ffe2636fb9a915f07193f4ee5c78f676
sachin-gokulam,android-common,2020-02-24T17:34:00Z,[NLENG-599][android-common] Added method to get secure pay data,fc3d12a2853303c20e7c9352472059ebdfb43e9d
sachin-gokulam,engine,2020-03-16T19:04:11Z,[NLENG-608][engine] Transaction Number in Receipt,c72a2919de7b824ae6344d7a1289dddff0a8f76f
sachin-gokulam,terminal,2020-05-07T18:01:57Z,[NLENG-1029][terminal] Sale App Receipt Behaviour Test Automation,d6b4eb3dda34341af87f98103c88096e8efd1069
sachin-gokulam,payments,2020-09-04T16:07:19Z,[NLENG-1847][payments] Modal input for postal code,0dd66e14153b563f1d29fa92601f15b39676071f
sachin-gokulam,transactions,2020-03-16T17:09:07Z,[NLENG-609][transactions] Display UTN if present on payment,71128d6892615ab154adef7c3d0bd96bbf2635cc
sachin-gokulam,secure-payments,2020-02-18T17:35:29Z,[NLENG-510][secure-payments] Methods to get/set utn_transaction_number,1245441b14b9a408a815708dd4ddaa803a1b0868
harsh-gala,clover-device-server,2019-04-30T03:20:15Z,Updating lib versions to next Snapshot,3fe4521ba895f9f1d058deb8c57a3487aea5b504
harsh-gala,cashadvance,2019-04-30T03:20:15Z,Updating lib versions to next Snapshot,71f7256ccfe9ced37bef1298fe52b110b0a9ede2
harsh-gala,alipay,2019-04-30T03:20:15Z,Updating lib versions to next Snapshot,4136f18749cc371660523c8652a18faf694dfc36
harsh-gala,fiscal-printer-ar,2019-04-30T03:20:15Z,Updating lib versions to next Snapshot,3559488a9e80794dc47d561d6c8438cce542a7db
harsh-gala,WifiCertificateInstaller,2019-04-30T03:20:15Z,Updating lib versions to next Snapshot,58eeadccef2e4cf6a006d49e3159698fff899c8c
harsh-gala,epson-printer,2019-06-25T02:02:35Z,Updating lib versions to next Snapshot,9a9a343d2ae4431fcc471c2b72b49a783671b68d
harsh-gala,clover-sales-demo,2020-01-17T23:40:07Z,Updating lib versions to next Snapshot,1f0d36806b9282edc7b37d951d8084ed7eeb59ed
harsh-gala,secure-payments,2019-04-30T03:20:15Z,Updating lib versions to next Snapshot,27e3cf7bce85bc39872aa7e4097a6273868ea13b
harsh-gala,remote-pay,2019-04-30T03:20:15Z,Updating lib versions to next Snapshot,383ea6e3a9c2628d63b716e8b90c21cb6de43a83
harsh-gala,server,2019-04-30T03:20:16Z,Updating lib versions to next Snapshot,6a68460d3984dcb1851e2bc035c5a46dbb45f17a
maricris-bonzo,playpen,2020-03-16T23:09:29Z,"The Plant Store - Built with Clover E-Commerce API, React & Node.js (#2)",ddb5dc2a55eaf4600782601c481282df29844f6a
manish-sama,core-payments,2019-04-24T19:42:16Z,[Crashbot] NullPointerException CardPayHandler.getDeclinePrintJob,0dc60ac43ba1f0aa5c5ef7a412bd2cf80ad9feb9
manish-sama,server-load-testing,2019-05-27T02:13:30Z,PAYCORE-248: [OnCall] Add metrics to record decline rates by platform,200bd910a0cc5eacd2f6fffa0aa3bd55ff083120
manish-sama,android-common,2019-05-02T23:18:20Z,PAYCERT-8: Display UPI logo on Station 2018 Oak printer payment screen,aa850e2ab26dba53ec07b1d63f0d173a73a6cc77
manish-sama,clover-android-sdk,2019-11-06T15:38:13Z,[clover-android-sdk]PAYCORE-639: Utilize client identified CardType o…,8764d1c4a2aac2e2616d2e65a0157b3b355d1a7d
manish-sama,core,2019-06-08T15:28:24Z,"PAYCORE-270: CLONE - DEF-11548 - [Clover] Incorrect token C4, positio…",620fc301b6b970c03334a665881a793eea4d4fb4
manish-sama,schema-tool,2019-07-25T19:45:37Z,PAYCORE-314: Global Bin and Signed Global Bin schema,f992cf382c0879e551829b04891a8df12d9d802d
manish-sama,engine,2019-07-25T23:05:37Z,PAYCORE-314: Global BIN file syncing for payments,9eb4dcd54b6f0413126df535358c8ed03ed75eef
manish-sama,payments,2019-05-03T16:17:02Z,PAYCERT-8: Display UPI logo on Station 2018 Oak printer payment screen,971515d8b6cdea545f9ec581d995edc1b6dd5703
manish-sama,secure-payments,2019-04-24T19:42:16Z,[Crashbot] NullPointerException CardPayHandler.getDeclinePrintJob,0dc60ac43ba1f0aa5c5ef7a412bd2cf80ad9feb9
manish-sama,server,2019-05-27T02:13:30Z,PAYCORE-248: [OnCall] Add metrics to record decline rates by platform,200bd910a0cc5eacd2f6fffa0aa3bd55ff083120
cameron-garcia,web-order-ahead,2020-04-04T02:42:11Z,Update common.json (#202),fcdcf56d17b234ba03155a334607ff534e4ed83c
ilias-karim,customer-engagement,2019-04-24T20:57:29Z, iOS app check for current user before reporting (#3422),fe40b9e68affe6646a872a743eb53f6e694737a2
skyler-ceronio,server-load-testing,2019-07-18T17:08:59Z,"Remove ""(Item Total)"" from Modifier Name Column when no modifier is p…",3949c76c889505a295b0777f4977fe62bc78cc9b
skyler-ceronio,core,2019-10-21T20:12:47Z,added HIDE_TIPS_PAYOUT setting to core,89c0ad2cd6d9ef1678b85db38695df1133a1c486
skyler-ceronio,schema-tool,2019-11-25T17:43:54Z,Add SalesSummaryLite object,94e11c5b3d27e65e1d887f3572a17d099ba8e514
